result_id,olympian_id,year,event_id,medal
87400,9589,1984,304,No medal
87401,9857,1984,10,No medal
87402,10391,1984,111,No medal
87403,9230,1984,71,No medal
87404,10221,1984,726,No medal
87405,10221,1984,722,No medal
87406,10468,1984,403,No medal
87407,10468,1984,402,No medal
87408,10517,1984,8,No medal
87409,10528,1984,704,No medal
87410,10528,1984,718,No medal
87411,9290,1984,471,No medal
87412,9737,1984,403,No medal
87413,9737,1984,402,No medal
87414,9865,1984,75,No medal
87415,10118,1984,289,No medal
87416,10470,1984,410,No medal
87417,10470,1984,407,No medal
87418,10470,1984,406,No medal
87419,9358,1984,108,No medal
87420,10143,1984,308,No medal
87421,9663,1984,758,No medal
87422,9663,1984,759,No medal
87423,10144,1984,76,No medal
87424,9899,1984,308,No medal
87425,10174,1984,530,No medal
87426,10494,1984,111,No medal
87427,9245,1984,730,No medal
87428,9245,1984,726,No medal
87429,9245,1984,722,No medal
87430,10339,1984,85,No medal
87431,10043,1984,758,No medal
87432,10043,1984,759,No medal
87433,9092,1984,306,No medal
87434,9187,1984,651,No medal
87435,9825,1984,85,No medal
87436,9838,1984,727,Bronze
87437,9838,1984,723,No medal
87438,10082,1984,368,No medal
87439,10082,1984,369,No medal
87440,9577,1984,472,No medal
87441,10190,1984,289,No medal
87442,10113,1984,410,No medal
87443,10113,1984,407,No medal
87444,10113,1984,406,No medal
87445,9994,1984,407,No medal
87446,9994,1984,406,No medal
87447,9191,1984,303,Gold
87448,9191,1984,308,No medal
87449,10020,1984,656,No medal
87450,10409,1984,644,No medal
87451,9870,1984,278,No medal
87452,9870,1984,281,No medal
87453,10561,1984,564,Bronze
87454,9514,1984,85,No medal
87455,9599,1984,410,No medal
87456,9599,1984,407,No medal
87457,9199,1984,654,No medal
87458,9665,1984,111,No medal
87459,10394,1984,67,No medal
87460,10428,1984,551,Silver
87461,9759,1984,548,No medal
87462,9731,1984,548,No medal
87463,10089,1984,8,No medal
87464,10445,1984,278,No medal
